PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
03f5q,3r1r2/pQ1n2k1/1p4p1/4p2p/1P6/5NP1/P1qR2K1/5R2 b - - 2 31,c2c8 b7c8 d8c8 d2d7,1256,216,-100,4,advantage capturingDefender middlegame short,https://lichess.org/XFiZnahK/black#62,
03haq,r2q1r2/4b1pk/2p3p1/pp4Pp/5Pn1/PB1PB3/1PP1Q3/2KR3R b - - 2 21,g4e3 h1h5 g6h5 e2h5,1273,75,93,2364,mate mateIn2 middlegame sacrifice short,https://lichess.org/RZvwE3jg/black#42,
03jNq,r1b2rk1/5p2/p2pp1p1/1pq1n1bP/4P3/1NNB2Q1/PPP5/2K2R1R w - - 0 20,g3g5 e5d3 c2d3 c5g5,1223,75,100,491,advantage discoveredAttack middlegame queensideAttack short,https://lichess.org/YM9fVpH4#39,
03kUB,7r/Q4k2/3q2p1/3p1p1p/1P6/P4PnP/6PK/4R3 b - - 0 34,f7f6 a7d4 f6f7 d4h8,1275,86,68,98,crushing endgame short skewer,https://lichess.org/YCNM79zZ/black#68,
03lLj,3r1k2/pp3p2/2p4Q/3q3N/7P/8/1P3N1K/8 b - - 0 45,f8e8 h5f6 e8e7 f6d5,1241,74,97,22845,crushing endgame fork short,https://lichess.org/pCpXN5JE/black#90,
03mG5,6k1/4p2p/p2pN1p1/1p1P3r/2P5/1P2Bq2/P2Q1P2/5KRr w - - 6 33,d2d4 h1g1 f1g1 f3h1,1209,75,94,4389,attraction mate mateIn2 middlegame short,https://lichess.org/glNvbcmp#65,
03mPS,8/2Q1kppp/3pr3/8/1q5P/8/5PP1/3R2K1 b - - 3 31,e7f6 c7d8 e6e7 d1d6 b4d6 d8d6,1290,74,83,906,crushing deflection endgame exposedKing long,https://lichess.org/J0QmzD3z/black#62,
03mei,r1bk3r/ppp2ppp/8/8/8/4P1P1/PP1P1bBP/R1Bn1K1R b - - 0 11,h8e8 f1e2 c8g4 g2f3,1280,77,93,5619,advantage defensiveMove middlegame short,https://lichess.org/7JbUaK6r/black#22,English_Opening English_Opening_Kings_English_Variation
03o4m,r2q4/p6k/5rpp/1p3p2/3p1PP1/1B1Pb2Q/PP5P/1R3R1K b - - 1 26,d8d6 g4g5 h6h5 g5f6,1244,76,86,1307,advantage middlegame short,https://lichess.org/j0CSjvj1/black#52,
03qVb,r5k1/pbpq4/1p1p3p/5rp1/3B3P/2PR2Q1/PP4P1/4R1K1 w - - 1 24,h4g5 f5g5 d4f6 g5g3,1205,75,77,684,advantage middlegame short,https://lichess.org/OSWK74RQ#47,
03shw,rnb2rk1/pp2ppbp/3p2p1/q1pP4/4nB2/1PN1P3/P1PQNPPP/2KR1B1R w - - 8 10,c3e4 a5a3 c1b1 a3b2,1213,75,93,1559,mate mateIn2 opening queensideAttack short,https://lichess.org/CbSAtB2c#19,Indian_Defense Indian_Defense_Other_variations
03vEG,8/6p1/1q2p2p/3kP3/1nR4Q/7P/r4PP1/6K1 b - - 0 39,b4c6 h4e4,1261,75,100,161,endgame mate mateIn1 oneMove,https://lichess.org/vHfNbpx1/black#78,
03wgS,rnb1kb1r/p3npp1/2pp2qp/1p2p1B1/4P3/1BNP1N2/PPPQ1PPP/R3K2R w KQkq - 0 9,f3h4 g6g5 d2g5 h6g5,1294,75,92,1442,crushing middlegame short,https://lichess.org/D3GHO64z#17,Bishops_Opening Bishops_Opening_Philidor_Counterattack
041JU,2r1k2r/p3bppp/2nq1n2/1Q2N3/4P3/2N5/PP3PPP/R1B1K2R w KQk - 1 15,e1g1 d6e5 b5e5 c6e5,1225,76,96,4554,advantage middlegame short,https://lichess.org/zGabXCJ2#29,English_Opening English_Opening_Anglo-Scandinavian_Defense
041KE,r4r1k/2q3pp/p1p5/1p2b3/3NP2n/PQ3p1P/1P3PP1/2BR1RK1 w - - 0 23,d4e6 e5h2 g1h1 f3g2,1272,76,98,1661,middlegame,https://lichess.org/UVeNKmOk#45,
041jK,r1bk1b1r/pppp1Qpp/8/4Np2/3n3q/5PP1/PPP5/RNB1KB1R b KQ - 0 10,h4h1 c1g5 f8e7 f7e7,1255,77,86,662,mate mateIn2 opening short,https://lichess.org/ZV6Xmmqx/black#20,Russian_Game Russian_Game_Stafford_Gambit
041yM,R1nr3k/6pp/5p2/1P6/2P5/8/7P/7K b - - 0 49,h7h5 b5b6 h8h7 b6b7 c8d6 a8d8,1257,75,87,127,advancedPawn advantage endgame long,https://lichess.org/BKUOHPkn/black#98,
042Fz,r5k1/p2r1p1p/1p4R1/3q1N2/8/8/PQ4PP/5R1K b - - 0 32,f7g6 f5h6,1272,77,72,144,endgame mate mateIn1 oneMove,https://lichess.org/3JuVggWd/black#64,
042fY,2r3k1/5ppp/8/4p1N1/3n4/3n4/P4PPP/1R3RK1 w - - 0 22,b1b7 d4e2 g1h1 d3f2 f1f2 c8c1 f2f1 c1f1,1280,79,87,1118,backRankMate deflection endgame mate mateIn4 sacrifice veryLong,https://lichess.org/mNvYqaC8#43,
043HS,8/1r3p2/2k3p1/4p2p/1PK5/8/5PPP/3R4 w - - 2 44,d1d5 b7b4 c4b4 c6d5,1202,75,93,865,advantage deflection endgame rookEndgame short,https://lichess.org/FvlJcvzW#87,
045Ni,r4rk1/pp1q1p2/5p1p/8/3n4/P1NB3b/1PP2PP1/R2Q1RK1 w - - 0 21,g2h3 d7h3 c3e4 d4f3 d1f3 h3f3,1281,75,86,388,advantage kingsideAttack long middlegame,https://lichess.org/JzFwoVqI#41,
045TL,3r1rk1/2q1bppn/b3p3/p5P1/2p1PPN1/3P4/PBPNQ1K1/R4R2 w - - 0 23,d3d4 c4c3 e2a6 c3b2,1274,76,78,1060,advancedPawn advantage fork middlegame short,https://lichess.org/dK15lrr4#45,
046G8,r7/pQ5p/3N1r1k/4p1Bn/8/1P6/P4qPP/R2b3K b - - 0 24,h6g5 d6e4 g5h6 e4f2,1206,76,89,714,advantage fork middlegame short,https://lichess.org/BXp3jCiY/black#48,
046Zg,8/6p1/7p/8/8/2kppN1P/6P1/3K4 w - - 2 52,f3e5 e3e2 d1e1 d3d2 e1e2 c3c2,1269,76,64,111,advancedPawn crushing defensiveMove endgame exposedKing knightEndgame long,https://lichess.org/J6Fy6WuE#103,
0473c,3r2k1/5ppp/p3p2P/5qP1/1p1P4/1P4Q1/5P2/4R1K1 b - - 0 34,d8d5 g3b8 d5d8 b8d8,1270,99,8,42,endgame,https://lichess.org/WS6jOEIo/black#68,
048PC,r2k3r/pp3ppp/2p1b3/3nP3/2pP4/2B5/PP3PPP/2KR1B1R w - - 2 13,f1c4 d5c3 c4e6 c3d1,1250,238,-10,10,advantage middlegame short,https://lichess.org/n16I3x2H#25,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit
049tF,2rr2k1/5ppp/8/4Pb2/1Rp2P2/p1P1QBP1/R4K1P/3q4 b - - 2 32,d1b3 b4b3 c4b3 a2a3,1233,248,33,4,advantage capturingDefender master masterVsMaster middlegame short,https://lichess.org/KNq1or20/black#64,
04AXr,rn1qkbnr/ppp2ppp/8/8/2Bp2b1/1Q2PN2/PP3PPP/RNB1K2R b KQkq - 2 6,g4f3 c4f7 e8d7 b3e6,1286,76,94,29021,attackingF2F7 mate mateIn2 opening short,https://lichess.org/pDpAOHm3/black#12,Queens_Gambit_Accepted Queens_Gambit_Accepted_Old_Variation
04Big,8/1pR2p1p/8/1k6/8/4B2b/rP3Pr1/5R1K b - - 0 25,a2b2 c7b7 b5c6 b7b2,1253,75,87,419,advantage endgame short skewer,https://lichess.org/BXanYg9H/black#50,
04CQi,r3nrk1/2pq2b1/1p1p2P1/p2Ppb2/2P2pBQ/2P4N/P4P2/2K3RR b - - 0 23,f5g4 h4h7,1278,163,82,25,middlegame,https://lichess.org/WeQtY1nd/black#46,
04Etu,R2b3r/1p2kp1p/2q1bp2/1pp5/4Q3/2PBPN1P/1P3PP1/6K1 w - - 3 21,e4f4 d8c7 a8h8 c7f4,1287,76,94,1149,advantage master middlegame short,https://lichess.org/D4a1XNvx#41,
04GLa,4k1r1/1p2ppbp/pq4p1/2p1N3/4PP2/1P4nP/PBP3P1/3Q1RK1 b - - 2 20,g3f1 d1d7 e8f8 d7c8 b6d8 c8d8,1294,75,97,255,long mate mateIn3 middlegame,https://lichess.org/H5HyEyq3/black#40,
04GLr,5r1k/p1p3pp/1p6/2p5/4P3/2P1B2q/PP3P1P/R4NRK w - - 0 22,a1d1 h3f3 g1g2 f3d1,1214,84,82,36,crushing endgame fork pin short,https://lichess.org/URUVWSz2#43,
04H0e,4r1k1/pp2qppp/2p5/2bN3P/3Q2n1/1P2P3/1P1K2P1/R3R3 b - - 0 23,c5d4 d5e7 e8e7 e3d4,1202,77,97,7900,advantage intermezzo kingsideAttack middlegame short,https://lichess.org/KElX8Mzr/black#46,
04Ih2,2Q5/1p3kp1/3p2p1/1Q1Pp3/2N1n3/P7/K1q5/8 w - - 0 33,b5b2 e4c3 a2a1 c2d1 b2c1 d1c1,1243,76,93,3053,endgame long mate mateIn3 pin,https://lichess.org/fdqGyh7K#65,
04JC5,2r3k1/3R4/1p2p1p1/p3bpN1/8/6P1/P4P1P/6K1 b - - 2 29,c8c7 d7d8 g8g7 g5e6 g7h6 e6c7,1233,76,94,89,advantage endgame exposedKing fork long,https://lichess.org/5blSQDyx/black#58,
04JPv,2krq2r/pp3p2/3ppNp1/2p5/PP1b2P1/3P3P/2Q4K/R1B2R2 b - - 2 21,d4f6 f1f6 h8h3 h2h3,1220,78,57,108,advantage middlegame pin short,https://lichess.org/hQ7xyD9Z/black#42,
04Lsb,r1b2rk1/p5q1/2p1p1Pp/5p2/2p1N3/4Q1R1/PPP2PP1/2KR4 w - - 0 21,e4d6 f5f4 e3e4 f4g3,1272,75,84,946,advantage fork middlegame short,https://lichess.org/sqyFadGJ#41,
04M3t,4r2k/1p3nrp/4b2q/1N3p2/P1P3p1/1P1P3P/4RQBK/4R3 w - - 0 34,b5d4 g4g3 f2g3 g7g3,1240,112,86,22,crushing fork middlegame short,https://lichess.org/Ywyy2ruy#67,
04MdN,r1b1r1k1/pp2qp1p/2n1p1pQ/3p3N/3P4/2PB4/P4PPP/R4RK1 b - - 2 17,e7f8 h5f6 g8h8 h6h7,1262,75,96,5183,fork mate mateIn2 middlegame short,https://lichess.org/0p6uARIs/black#34,Sicilian_Defense Sicilian_Defense_Morphy_Gambit
04Mis,r1b3k1/5rpp/p1n1Np2/1p1n4/2pP1q2/2P2N2/PPB2PPP/R2QR1K1 w - - 1 18,c2e4 c8e6 e4h7 g8h7,1282,75,90,522,advantage hangingPiece middlegame short,https://lichess.org/aQ1CjDrE#35,Sicilian_Defense Sicilian_Defense_Old_Sicilian
04Muh,r3k1nr/1pp1bppp/p1n1p1q1/4P2b/P2P4/2N1BN2/1P2BPPP/R2Q1RK1 w kq - 3 13,e2d3 h5f3 d3g6 f3d1 g6f7 e8f7,1283,75,87,475,advantage long middlegame pin,https://lichess.org/1XAGdFhE#25,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation
04NV2,7r/p5KP/1b6/8/P6R/1P1k4/8/8 b - - 8 46,b6d4 h4d4 d3d4 g7h8,1271,76,93,1222,crushing endgame short,https://lichess.org/tkbDzn7V/black#92,
04NVI,6k1/1p3p2/p1p5/4P2Q/1P3P1P/P5K1/8/6q1 w - - 1 40,g3f3 g1d1 f3g2 d1h5,1223,77,73,636,crushing endgame queenEndgame short skewer,https://lichess.org/GYwYzBnd#79,
04O8q,r3r3/1b2qpkp/p2p2n1/1ppPpQ2/4P1P1/1BP4R/PP3PP1/R5K1 b - - 4 27,e7f6 h3h7 g7h7 f5f6,1202,76,88,810,crushing deflection master middlegame short,https://lichess.org/IWH1uBLk/black#54,
04PR2,6rk/p2b1nr1/np5p/2pPp3/2P1Pp1q/P1QN1P2/2B1N1P1/1R3KR1 b - - 7 32,a6c7 d3e5 f7e5 c3e5,1227,75,94,1277,crushing master middlegame short,https://lichess.org/laE86ojY/black#64,
04PWV,r4rk1/pp3ppp/2nb4/2pp4/6n1/1PPP1N1q/PB1NBP2/R2QR1K1 w - - 2 14,e2f1 d6h2 f3h2 h3h2,1292,75,87,89,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/8FXekQmo#27,Sicilian_Defense Sicilian_Defense_Snyder_Variation
04PtE,r1b1r1k1/pp3ppp/5q2/3p4/3Pn3/BQP3P1/P4PBP/R3R1K1 w - - 7 16,b3d5 f6f2 g1h1 e4g3 h2g3 e8e1 a1e1 f2e1,1224,77,91,2284,advantage discoveredAttack kingsideAttack middlegame veryLong,https://lichess.org/Ik0jjWsd#31,English_Opening English_Opening_Kings_English_Variation
04QtS,5rk1/1pp3B1/4p3/Pn2N1Q1/1P1qP3/3P2nP/8/1R4K1 w - - 3 32,g1g2 d4f2,1202,79,89,658,mate mateIn1 middlegame oneMove,https://lichess.org/87ON3wgE#63,
04SC7,2r2rk1/1p3pp1/p1nq3p/2Rpp3/3P4/P2QPN1P/1P3PP1/5RK1 w - - 0 18,f1c1 e5e4 d3b3 e4f3,1238,78,94,5407,crushing fork middlegame short,https://lichess.org/4omJAvJT#35,Slav_Defense Slav_Defense_Exchange_Variation
04Sns,r1q1r1k1/2p2ppn/1pN1p2p/4P2P/p1PRQ3/6P1/PP3PK1/2b1R3 w - - 0 28,e1c1 h7g5 c6e7 e8e7,1242,81,84,62,advantage master middlegame short,https://lichess.org/pmkRV3oS#55,
04T7h,2kr1bnr/1bp2ppp/p2p4/3N4/2QP2q1/4B3/PP1N1P2/R3KR2 b Q - 0 17,g4e6 c4c7,1239,80,85,429,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/ivP3YAHa/black#34,Ruy_Lopez Ruy_Lopez_Morphy_Defense
04TYh,rn1q1rk1/p1b3pp/2p4N/P2pp3/1pPP1QP1/7P/1P6/R4RK1 b - - 1 22,g8h8 f4f8 d8f8 f1f8,1261,75,87,566,backRankMate mate mateIn2 middlegame short,https://lichess.org/FNMrvmZu/black#44,
04Tjo,8/pp3p2/2p2n1k/3p1QNq/3P1P2/2P3P1/PP1br3/R4K2 b - - 3 30,f6e4 f5h7,1200,77,100,547,mate mateIn1 middlegame oneMove,https://lichess.org/DLsr4gRV/black#60,
04VKp,6k1/4b1p1/4q1P1/2p1p2Q/2r4P/5PNK/1r6/R4R2 w - - 3 39,h5f5 c4h4,1251,94,100,36,mate mateIn1 middlegame oneMove,https://lichess.org/YZFM7Cuh#77,
04VZG,4r1k1/R4ppp/1Bp5/p3b3/2P3B1/1P4Pb/P4Q1K/2q5 b - - 1 30,h3g4 f2f7 g8h8 f7e8,1222,75,94,600,fork mate mateIn2 middlegame short,https://lichess.org/4uRLh8FM/black#60,
04Xjy,2rq1rk1/3b2b1/p1n2n1p/1ppB2N1/5P2/2PQ2PP/PPN5/R1B2RK1 b - - 0 22,f6d5 d3h7,1207,81,84,68,mate mateIn1 middlegame oneMove,https://lichess.org/Q0vPOU46/black#44,
04Xuc,5k2/2p2p2/1p6/1P3pQ1/3Np1n1/2P1P1P1/3q1PK1/8 w - - 15 37,g5f5 g4e3 g2h3 e3f5,1275,74,97,6254,crushing endgame pin short,https://lichess.org/sh7itPpx#73,
04YAw,3r1rk1/1p2bppp/p2p4/3PP1qn/3Q4/2N3BP/PP3PP1/R3R1K1 w - - 1 18,g3h4 g5h4 d4h4 e7h4,1245,78,85,568,advantage middlegame short,https://lichess.org/LK4CPsHm#35,Sicilian_Defense Sicilian_Defense_Canal_Attack
04Ya2,2k1r3/R5pp/p7/2p5/P1P5/6P1/2N1r2P/3R2K1 b - - 0 30,e2c2 a7a8 c8b7 a8e8,1281,82,72,81,crushing endgame rookEndgame short skewer,https://lichess.org/o4qCZwR0/black#60,
04aWV,5rk1/5ppp/R7/3N4/1P1bP3/3P2KP/1r4P1/3R4 w - - 3 28,a6d6 d4e5 g3f3 e5d6,1226,79,94,14829,crushing endgame fork short,https://lichess.org/zlHdb50j#55,
04aa4,2q2rk1/3b2b1/pr1p1np1/2pPp1Bp/2P1P3/2N3QP/1P2B1P1/R4RK1 b - - 4 22,b6b2 g5f6,1204,80,83,172,advantage middlegame oneMove,https://lichess.org/NlVzU5eI/black#44,
04b4p,rq4k1/5pp1/p3pb2/1p2P3/5B2/P4Q2/1P3PPP/3R2K1 b - - 0 23,f6e5 f4e5 b8e5 f3a8,1274,75,81,255,crushing endgame short,https://lichess.org/Ow998g4Q/black#46,
04bBi,7b/p3Np2/3p1Ppk/2p1p3/2P1Pn2/5R2/Pr5K/R6N w - - 1 30,h2g3 b2g2 g3h4 h8f6,1284,75,97,1337,mate mateIn2 middlegame short,https://lichess.org/rIgZ8Pud#59,
04beQ,rnbqk2r/ppp2ppp/3b4/3np3/2B5/3P1N1P/PPP2PP1/RNBQK2R b KQkq - 0 6,b8c6 c4d5 d6b4 c2c3 d8d5 c3b4,1267,79,92,4317,advantage hangingPiece long opening,https://lichess.org/qFVhXuQT/black#12,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
04bfk,r4k2/1p4p1/p4p2/1PP1p1n1/P1PpP3/B7/5R1P/1K6 b - - 3 29,g5e4 c5c6 f8f7 c6b7 a8b8 b5a6,1228,86,57,56,advancedPawn advantage capturingDefender discoveredAttack endgame long,https://lichess.org/A3VueIpE/black#58,
04ccX,6k1/pb3p2/6pQ/3q4/8/3Br3/PPP3PP/5R1K w - - 1 29,f1g1 d5g2 g1g2 e3e1 d3f1 e1f1,1280,80,94,19355,endgame long mate mateIn3 pin sacrifice,https://lichess.org/i87Dk8OS#57,
04coX,6k1/1p1b1pp1/p2P3p/8/3P2P1/1P5P/1r3P2/2R3K1 b - - 2 28,d7c6 c1c6 b7c6 d6d7,1276,76,99,871,advancedPawn advantage endgame sacrifice short,https://lichess.org/KY6fwdpY/black#56,
04dDu,8/7p/3p2p1/3Pp3/3qP3/3k3P/6PK/3Q4 b - - 4 46,d3e4 d1f3,1293,76,100,418,dovetailMate endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/k2DXRano/black#92,
04dKw,2k1r3/1pq4p/p3bnp1/2p3N1/8/2N5/PPP2PPb/3QR2K b - - 1 19,e6g4 e1e8 f6e8 d1g4,1270,91,41,46,advantage middlegame short,https://lichess.org/RzjqT0SO/black#38,Scandinavian_Defense Scandinavian_Defense_Boehnke_Gambit
04dug,3r4/Rpkqb3/2pp1pp1/1p2p3/4P2r/2NP1PRP/1PP4K/Q7 b - - 3 25,d8h8 a1a5 c7c8 a7a8,1206,75,98,1419,mate mateIn2 middlegame short,https://lichess.org/x77opKQI/black#50,
04e1F,5b2/p4k1p/8/2nP4/8/8/P3KP2/2R5 w - - 6 35,e2e3 f8h6 f2f4 h6f4 e3f4 c5d3 f4f5 d3c1,1230,75,100,240,attraction crushing endgame exposedKing fork sacrifice veryLong,https://lichess.org/aqhHtZYC#69,
04fsb,rnbqkb1r/pp3p2/2p1pn1p/3p2p1/2PP3B/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 7,f3g5 h6g5,1294,90,61,77,advantage oneMove opening,https://lichess.org/JlQwlvMv#13,Semi-Slav_Defense Semi-Slav_Defense_Anti-Moscow_Gambit
04fyn,4rnk1/pp1brpp1/2pq1p2/8/3P3p/2PB3P/PP1QNPP1/3RR1K1 w - - 6 17,d2f4 d6f4 e2f4 e7e1 d1e1 e8e1,1238,127,82,27,advantage kingsideAttack long middlegame,https://lichess.org/NL7rcCpT#33,Caro-Kann_Defense Caro-Kann_Defense_Tartakower_Variation
04gbv,8/2r3p1/7p/4k2P/6P1/R1p2P2/2K5/8 w - - 3 55,a3c3 c7c3 c2c3 e5f4 c3d4 f4f3 g4g5 h6g5,1242,77,91,121,crushing endgame rookEndgame veryLong,https://lichess.org/ou6z8K4g#109,
04gcI,r1bq1rk1/pp2bppp/2p2n2/3p4/B1PPn3/5N1P/PP1NQPP1/R1B2RK1 b - - 0 11,d5c4 d2e4 f6e4 e2e4,1209,79,86,87,advantage opening short,https://lichess.org/JWwYbiEq/black#22,French_Defense French_Defense_Exchange_Variation
04gzj,r1bq1r1k/ppp2Bp1/2np2Qp/2b1pPN1/4P3/2Nn4/PPP1K1PP/R1B4R b - - 5 14,d3f4 c1f4 d8g5 f4g5,1286,76,97,4934,crushing middlegame short,https://lichess.org/42P1VYvS/black#28,Four_Knights_Game Four_Knights_Game_Italian_Variation
04hgd,8/5BRR/npp3b1/6k1/p2q4/5P2/P5K1/8 b - - 22 51,d4g7 h7g7 g5f6 g7g6,1202,77,81,238,advantage endgame hangingPiece short,https://lichess.org/lP4C51w3/black#102,
04i8R,2rqk1r1/p3pp2/1p1p2pB/8/2bQP3/2P2R2/P5PP/4R1K1 b - - 1 21,c4a2 d4a4 d8d7 a4a2,1293,76,62,88,advantage fork middlegame short,https://lichess.org/0nohmgJR/black#42,
04inV,2r3k1/pp3p1p/2rBb1p1/3p4/q2P4/2P3QP/P3RPP1/2R3K1 b - - 10 24,c6c3 c1c3 a4d1 g1h2,1286,75,79,204,advantage middlegame short,https://lichess.org/v6yOpwhO/black#48,
04jOM,r2q1rk1/1p2bppp/p1npbn2/3Np3/4P3/1N4P1/PPPB1PBP/R2QR1K1 b - - 5 12,e6g4 d5f6 e7f6 d1g4,1277,74,96,19884,crushing kingsideAttack opening short,https://lichess.org/ytoyHuis/black#24,Sicilian_Defense Sicilian_Defense_Kan_Variation
04k1Y,3Q4/p1p2qk1/2pbR1p1/7p/2B5/2P2PP1/P6P/7K w - - 1 28,e6e8 f7f3 h1g1 d6c5 d8d4 c5d4,1279,74,95,20871,crushing endgame long,https://lichess.org/CfV0ntHW#55,
04kdM,r2q2k1/pb2brp1/1p2p1Qp/3n4/8/P5N1/1P3PPP/RBn2RK1 b - - 1 19,d5f4 g6h7 g8f8 h7h8,1243,98,41,38,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/sTVJquZj/black#38,
04knM,5nr1/1p3k1p/pr2pp2/3p1P2/3P3P/2P2N1K/1P2R3/4R3 b - - 4 31,e6f5 e2e7 f7g6 e1g1 g6h6 g1g8,1224,74,96,14913,crushing endgame long skewer,https://lichess.org/Hav8Ldim/black#62,
04lFX,r2q1rk1/ppp1ppbp/3p1np1/8/1nPP4/1PN1PNP1/P1bQ1PBP/R1B2RK1 b - - 2 10,f6e4 c3e4 c2e4 d2b4,1279,77,94,1009,crushing discoveredAttack master opening short,https://lichess.org/4sph6Zdu/black#20,Kings_Indian_Defense Kings_Indian_Defense_Fianchetto_Variation
04m0l,2r5/2q1kppp/p1rbpn2/1p1N4/8/1Q2B2P/PP3PP1/3RR1K1 b - - 0 22,e6d5 e3b6 e7f8 b6c7,1289,75,55,316,advantage discoveredAttack middlegame short,https://lichess.org/H4x9KBMb/black#44,
04p5R,2r5/1k4q1/2pRp3/ppQ1Pp1p/8/2P1P3/PP3PrP/3R2K1 w - - 0 30,g1f1 g2g1 f1e2 g7g4 f2f3 g4g2 e2d3 g1d1,1255,147,88,24,deflection endgame mate mateIn4 veryLong,https://lichess.org/9vFqJ15K#59,
04pbK,4rr1k/ppb2pp1/2p4q/6N1/3P1NPP/2P3P1/PPQ5/2K4R b - - 0 22,f7f6 f4g6 h6g6 c2g6,1299,74,100,292,crushing fork middlegame short,https://lichess.org/q304tVnU/black#44,
04pjM,1k1r2nr/pp2b3/6n1/8/2Q1N3/4q3/PP4PP/2RR3K b - - 7 23,e3f4 d1d8 e7d8 c4c8,1257,76,93,1077,mate mateIn2 middlegame queensideAttack short,https://lichess.org/7GS9viTo/black#46,
04so7,q4rk1/5pp1/2pb1n1p/nB2p3/Q3P3/2P1B2P/3N1PP1/1R4K1 w - - 0 26,b5c6 a5c6 a4a8 f8a8,1281,75,89,132,advantage middlegame short,https://lichess.org/j7yDoWLn#51,
04srM,4n3/5Qpk/4p2p/3b4/P7/1q5P/6P1/5R1K w - - 1 37,f7e8 b3h3 h1g1 h3g2,1254,76,87,630,endgame mate mateIn2 pin short,https://lichess.org/xaB75wr4#73,
04uIM,r2q1rk1/ppp2ppp/1bnpbn2/3Np3/1PB1P3/P2P1N2/2P2PPP/R1BQ1RK1 b - - 4 9,f6d5 e4d5 e6g4 d5c6,1294,78,93,1301,advantage fork opening short,https://lichess.org/fbW8tmEf/black#18,Bishops_Opening Bishops_Opening_Other_variations
04vF7,3r1r1k/pp2q2p/5pP1/4p2Q/P1B1P3/1p1P4/1P5K/6R1 b - - 1 27,f6f5 g6g7 e7g7 g1g7,1244,76,93,13066,advancedPawn crushing endgame fork short,https://lichess.org/GWlYOHrd/black#54,
04wRt,r5kr/pppb4/1P2pQ1p/6p1/1n6/q3P1B1/3KNPPP/3R1B1R w - - 4 21,g3e5 a3d3 d2c1 d3c2,1226,75,98,1538,master mate mateIn2 middlegame short,https://lichess.org/4l95EU50#41,
04wpi,4q1k1/5pbp/2N3p1/8/p1Q5/5P1P/1r3PK1/3R4 b - - 3 32,a4a3 d1d8 e8d8 c6d8,1262,75,81,442,crushing endgame pin short,https://lichess.org/lCeVX9hr/black#64,
04wro,1r4k1/1q1b3p/2pPp1pP/3nPp2/Q4P2/1P4P1/5BB1/2R3K1 w - - 5 42,c1b1 d5c3 a4a1 c3b1,1238,76,97,13330,advantage fork master middlegame short,https://lichess.org/Tal1TVKk#83,
04xEy,1k6/1p6/p4qp1/8/PP4Qp/2P5/2K2P2/8 w - - 2 31,f2f4 f6f5 g4f5 g6f5,1272,76,91,436,crushing endgame master queenEndgame short,https://lichess.org/urdAlAnX#61,
04xlw,3r2k1/bp1r1ppp/p2q4/8/4Q3/P6P/1P3PP1/3RRBK1 b - - 2 23,d6d1 e4e8 d8e8 e1e8,1281,76,83,590,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/yoXEvFw9/black#46,
04xyV,8/p1r4p/1p4p1/8/1P5P/5QPK/P1r5/2k5 b - - 0 49,c2a2 f3f4 c1b2 f4c7,1284,74,96,961,crushing endgame fork queenRookEndgame short,https://lichess.org/nmXhAZ2L/black#98,
050MU,r3kb1r/ppp2p2/2p3p1/3PPq1p/2B5/2N1Q3/PPP2PPP/2KR4 w kq - 0 15,d5c6 f8h6 e3h6 h8h6,1256,75,92,3116,crushing master middlegame pin short,https://lichess.org/SIA7DMyn#29,Russian_Game Russian_Game_Stafford_Gambit
050lP,2r3k1/5ppp/8/2R3P1/1p6/1P2QP2/1KP3q1/8 b - - 4 30,c8c5 e3e8,1294,77,75,125,endgame mate mateIn1 oneMove,https://lichess.org/ALIa4MBU/black#60,
050vQ,1r3rk1/1p3pp1/p2bpnNp/2p1p3/q3P1P1/3PB2P/B3QK2/RR6 b - - 5 22,f7g6 a2e6 g8h7 a1a4,1242,77,83,469,crushing discoveredAttack middlegame short,https://lichess.org/09S2VSa8/black#44,
05160,r2kb1R1/pp2q3/2p5/2P2Q2/3P4/2N5/PP6/1K6 w - - 4 35,f5e5 e7h7 c3e4 h7g8,1289,79,60,91,advantage endgame fork short,https://lichess.org/XYGhqWKM#69,
051Lk,1r6/2R2k1p/1p2rnp1/3p1pq1/PN1Pp3/6P1/6B1/4QK1R b - - 1 40,e6e7 c7e7 f7e7 b4c6,1281,75,92,2693,advantage attraction middlegame short,https://lichess.org/GDngXDwX/black#80,
051Ol,2kq3r/2p2ppp/1nQbpn2/1P6/3P1P2/4B3/6PP/R4RK1 b - - 5 23,d8d7 a1a8 b6a8 c6a8,1296,76,94,635,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/T4bs9Vpt/black#46,
052Ai,5r2/p5p1/2Rpk2p/3n4/1P1PN3/1b5P/3B1P1K/8 b - - 2 36,f8d8 e4c5 e6f5 c5b3,1256,74,93,3415,crushing endgame pin short,https://lichess.org/3PMB0BJQ/black#72,
